qubits,ideal,noisy
8,"[0.4972061812877655,0.5291603207588196,0.4956651031970978,0.47539255023002625,0.5178029537200928,0.5092348456382751,0.541675865650177,0.470684289932251]","[0.50714284,0.9142857,0.49285713,0.50714284,0.50714284,0.5214286,0.4857143,0.51428574]"
8,"[0.4951014220714569,0.5200058817863464,0.4958157539367676,0.4761419892311096,0.5151860117912292,0.5006494522094727,0.5430193543434143,0.47124990820884705]","[0.50714284,0.9142857,0.49285713,0.50714284,0.50714284,0.5214286,0.4857143,0.51428574]"
8,"[0.49910348653793335,0.5213480591773987,0.495271772146225,0.47543850541114807,0.5157314538955688,0.5021917223930359,0.5405893921852112,0.4721446633338928]","[0.50714284,0.9142857,0.49285713,0.50714284,0.50714284,0.5214286,0.4857143,0.51428574]"
8,"[0.4951489269733429,0.526589035987854,0.4964844584465027,0.4759385585784912,0.5163454413414001,0.5104272961616516,0.5429425835609436,0.47226133942604065]","[0.50714284,0.9142857,0.49285713,0.50714284,0.50714284,0.5214286,0.4857143,0.51428574]"
8,"[0.4967457354068756,0.49720796942710876,0.5032341480255127,0.4980472922325134,0.5061643123626709,0.5049261450767517,0.4729302227497101,0.4868524968624115]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.49803922,0.5019608]"
8,"[0.4972396790981293,0.4980160892009735,0.5005414485931396,0.49687981605529785,0.505059540271759,0.5050286650657654,0.4729885160923004,0.4878656268119812]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.49803922,0.5019608]"
8,"[0.4962805509567261,0.4958064556121826,0.5022723078727722,0.49768081307411194,0.5057428479194641,0.5053003430366516,0.4722532629966736,0.48619481921195984]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.49803922,0.5019608]"
8,"[0.49837008118629456,0.4975513517856598,0.5005068182945251,0.5002405643463135,0.5058297514915466,0.5074360370635986,0.47335731983184814,0.48772379755973816]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.49803922,0.5019608]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5008543729782104,0.5061542987823486,0.5009236335754395,0.5043118000030518]","[0.0001,0.0001,0.0001,0.0001,0.8,0.5,0.6,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5003344416618347,0.5019010901451111,0.5010011196136475,0.5013205409049988]","[0.0001,0.0001,0.0001,0.0001,0.8,0.5,0.6,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5003505945205688,0.5004976987838745,0.5003859996795654,0.5016927123069763]","[0.0001,0.0001,0.0001,0.0001,0.8,0.5,0.6,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5069379806518555,0.5022885203361511,0.5005727410316467,0.5071677565574646]","[0.0001,0.0001,0.0001,0.0001,0.8,0.5,0.6,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5000731945037842,0.5005569458007812,0.5033434629440308,0.502569317817688]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.53846157,0.53846157]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5071430206298828,0.5013971924781799,0.5049800276756287,0.5050806403160095]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.53846157,0.53846157]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5036250948905945,0.5033265948295593,0.5039353966712952,0.5030715465545654]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.53846157,0.53846157]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5016694664955139,0.5003977417945862,0.5015333890914917,0.5008818507194519]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.53846157,0.53846157]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5336824655532837,0.5360080003738403,0.5334306955337524,0.4684855341911316]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.6363636,0.45454547,0.72727275]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5371103882789612,0.5355383157730103,0.543911337852478,0.4673090875148773]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.6363636,0.45454547,0.72727275]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5386342406272888,0.534648597240448,0.5337332487106323,0.4672090411186218]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.6363636,0.45454547,0.72727275]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5381677150726318,0.5336971879005432,0.5363128185272217,0.4700402319431305]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.6363636,0.45454547,0.72727275]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0057131052017212,0.50016850233078,0.5010790824890137,0.00010001549526350573]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.5,0.42857143]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0041743516921997,0.5018157958984375,0.5085785388946533,0.00010005815420299768]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.5,0.42857143]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0030715465545654,0.502312958240509,0.5044875144958496,0.00010005936928791925]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.5,0.42857143]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0022093057632446,0.5002486109733582,0.5001137256622314,0.000100073499197606]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.5,0.42857143]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5032094717025757,0.500108540058136,0.5011134147644043,0.5005015730857849,0.5060130953788757]","[0.0001,0.0001,0.0001,0.61538464,0.5,0.53846157,0.53846157,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5080141425132751,0.500135600566864,0.5054684281349182,0.5020443201065063,0.5024987459182739]","[0.0001,0.0001,0.0001,0.61538464,0.5,0.53846157,0.53846157,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5053586959838867,0.5011506676673889,0.5058745741844177,0.501445472240448,0.5018501877784729]","[0.0001,0.0001,0.0001,0.61538464,0.5,0.53846157,0.53846157,0.5]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5022405982017517,0.5004079341888428,0.5031322836875916,0.5023860335350037,0.5001448392868042]","[0.0001,0.0001,0.0001,0.61538464,0.5,0.53846157,0.53846157,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010043996007880196,0.5006240606307983,0.00010008541721617803,0.5008946657180786,0.5040367245674133,0.00010018920875154436]","[0.0001,0.0001,0.8648649,0.45945945,0.5405405,0.5405405,0.5405405,0.43243244]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010012498387368396,0.5000008940696716,0.00010009598918259144,0.5008338689804077,0.5014503002166748,0.00010007690434576944]","[0.0001,0.0001,0.8648649,0.45945945,0.5405405,0.5405405,0.5405405,0.43243244]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010023506911238655,0.5025037527084351,0.00010032932186732069,0.5060935020446777,0.5028660893440247,0.00010030571866082028]","[0.0001,0.0001,0.8648649,0.45945945,0.5405405,0.5405405,0.5405405,0.43243244]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010004398791352287,0.5004823207855225,0.00010015939915319905,0.5013116598129272,0.5019293427467346,0.00010000626207329333]","[0.0001,0.0001,0.8648649,0.45945945,0.5405405,0.5405405,0.5405405,0.43243244]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5013765096664429,0.8544716238975525,0.45063304901123047,0.20004862546920776,0.4507514536380768,0.550250232219696]","[0.0001,0.0001,0.4915254,0.5254237,0.5254237,0.45762712,0.5084746,0.4915254]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5024837255477905,0.8522807955741882,0.45014315843582153,0.20148886740207672,0.45271655917167664,0.552043080329895]","[0.0001,0.0001,0.4915254,0.5254237,0.5254237,0.45762712,0.5084746,0.4915254]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5003565549850464,0.8522757887840271,0.45041778683662415,0.20026573538780212,0.45380014181137085,0.5523964166641235]","[0.0001,0.0001,0.4915254,0.5254237,0.5254237,0.45762712,0.5084746,0.4915254]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5002471208572388,0.8534496426582336,0.4506281316280365,0.2005024254322052,0.4508320987224579,0.5506107211112976]","[0.0001,0.0001,0.4915254,0.5254237,0.5254237,0.45762712,0.5084746,0.4915254]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5141986608505249,0.5338286757469177,0.49186328053474426,0.5108851194381714,0.49566876888275146,0.5114614963531494]","[0.0001,0.0001,0.47058824,0.627451,0.49019608,0.49019608,0.49019608,0.49019608]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5086287260055542,0.528579831123352,0.49620041251182556,0.50986248254776,0.49412623047828674,0.509030282497406]","[0.0001,0.0001,0.47058824,0.627451,0.49019608,0.49019608,0.49019608,0.49019608]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5105269551277161,0.5255388617515564,0.49190378189086914,0.5085470676422119,0.49581480026245117,0.5097829699516296]","[0.0001,0.0001,0.47058824,0.627451,0.49019608,0.49019608,0.49019608,0.49019608]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5086694955825806,0.5268751978874207,0.4943990409374237,0.5094553828239441,0.4928206205368042,0.5086008906364441]","[0.0001,0.0001,0.47058824,0.627451,0.49019608,0.49019608,0.49019608,0.49019608]"
7,"[9.999999747378752e-05,0.00010049479897134006,0.5002877712249756,0.00010021604248322546,1.0030229091644287,0.00010002480121329427,0.00010018711327575147,1.0027897357940674]","[0.0001,0.460177,0.5132743,0.43362832,0.5221239,0.50442475,0.48672566,0.539823]"
7,"[9.999999747378752e-05,0.00010001593909692019,0.5014625787734985,0.00010033708531409502,1.0054539442062378,0.00010029535042122006,0.00010103666136274114,1.0020503997802734]","[0.0001,0.460177,0.5132743,0.43362832,0.5221239,0.50442475,0.48672566,0.539823]"
7,"[9.999999747378752e-05,0.00010014446161221713,0.5033320188522339,0.00010051763092633337,1.0033501386642456,0.0001000466727418825,0.00010059383930638433,1.0215736627578735]","[0.0001,0.460177,0.5132743,0.43362832,0.5221239,0.50442475,0.48672566,0.539823]"
7,"[9.999999747378752e-05,0.00010093570017488673,0.5011587738990784,0.00010037710308097303,1.0083856582641602,0.0001017166068777442,0.00010019035107688978,1.0001682043075562]","[0.0001,0.460177,0.5132743,0.43362832,0.5221239,0.50442475,0.48672566,0.539823]"
8,"[0.5632137656211853,0.42546582221984863,1.009963035583496,0.3930181860923767,0.8134768605232239,0.4848994016647339,0.6105623841285706,0.4726813733577728]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608]"
8,"[0.5640098452568054,0.42575883865356445,1.0015875101089478,0.39151129126548767,0.8175297975540161,0.4844720661640167,0.6127220988273621,0.47074270248413086]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608]"
8,"[0.563146710395813,0.42305368185043335,1.001384973526001,0.3908558785915375,0.8136948347091675,0.48512664437294006,0.6129730939865112,0.46884846687316895]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608]"
8,"[0.567277729511261,0.42224496603012085,1.0095770359039307,0.39678409695625305,0.8141914010047913,0.4850832521915436,0.6144816279411316,0.4696572721004486]","[0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608,0.5019608]"
8,"[0.00010043159272754565,1.0071805715560913,1.0025259256362915,0.00010010201367549598,0.5030606985092163,0.00010003945499192923,0.5007840991020203,0.5002943873405457]","[0.275,0.775,0.925,0.175,0.55,0.3,0.325,0.575]"
8,"[0.00010114313045050949,1.0030690431594849,1.0082451105117798,0.00010033119906438515,0.5019466280937195,0.00010032187128672376,0.5010021328926086,0.504535436630249]","[0.275,0.775,0.925,0.175,0.55,0.3,0.325,0.575]"
8,"[0.00010079114144900814,1.0011048316955566,1.0002129077911377,0.00010028438555309549,0.5014536380767822,0.00010013104474637657,0.501562237739563,0.5002250075340271]","[0.275,0.775,0.925,0.175,0.55,0.3,0.325,0.575]"
8,"[0.0001004134610411711,1.0031838417053223,1.006388783454895,0.00010075768659589812,0.5001108050346375,0.00010019249748438597,0.5040335059165955,0.5025539994239807]","[0.275,0.775,0.925,0.175,0.55,0.3,0.325,0.575]"
8,"[0.5188763737678528,0.6392285227775574,0.47356075048446655,0.5164697766304016,0.5381138324737549,0.4851841926574707,0.3831890821456909,0.5111131072044373]","[0.49624062,0.5112782,0.96240604,0.49624062,0.49624062,0.49624062,0.48872182,0.49624062]"
8,"[0.5188209414482117,0.645753800868988,0.4747307300567627,0.5108633041381836,0.5384910702705383,0.4867545962333679,0.3841651380062103,0.511202335357666]","[0.49624062,0.5112782,0.96240604,0.49624062,0.49624062,0.49624062,0.48872182,0.49624062]"
8,"[0.5174999237060547,0.6388109922409058,0.47481492161750793,0.5111934542655945,0.5378484725952148,0.48615726828575134,0.38316890597343445,0.516849160194397]","[0.49624062,0.5112782,0.96240604,0.49624062,0.49624062,0.49624062,0.48872182,0.49624062]"
8,"[0.5169853568077087,0.64263916015625,0.4801015257835388,0.5134003162384033,0.5412309765815735,0.48418480157852173,0.38326147198677063,0.5134210586547852]","[0.49624062,0.5112782,0.96240604,0.49624062,0.49624062,0.49624062,0.48872182,0.49624062]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5003799796104431,0.5013008117675781,0.500379741191864,0.00010007827950175852,0.00010069906420540065]","[0.0001,0.0001,0.0001,0.4375,0.5,0.9375,0.5,0.4375]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5043676495552063,0.5009974241256714,0.5002896785736084,0.00010029300028691068,0.00010053617006633431]","[0.0001,0.0001,0.0001,0.4375,0.5,0.9375,0.5,0.4375]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5023936033248901,0.5025429129600525,0.5093845129013062,0.00010004332580137998,0.00010002644557971507]","[0.0001,0.0001,0.0001,0.4375,0.5,0.9375,0.5,0.4375]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5001641511917114,0.5007948279380798,0.5029294490814209,0.00010155328345717862,0.00010007547098211944]","[0.0001,0.0001,0.0001,0.4375,0.5,0.9375,0.5,0.4375]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.510360598564148,0.5000657439231873,0.4788942039012909,0.5005326271057129,0.5336288809776306]","[0.0001,0.0001,0.0001,0.48,0.52,0.64,0.52,0.52]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5003038048744202,0.501030683517456,0.4718235731124878,0.5021482706069946,0.5360559821128845]","[0.0001,0.0001,0.0001,0.48,0.52,0.64,0.52,0.52]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5052587389945984,0.5067782402038574,0.4693855047225952,0.5022494196891785,0.5367305278778076]","[0.0001,0.0001,0.0001,0.48,0.52,0.64,0.52,0.52]"
5,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5005112290382385,0.5005581974983215,0.46708500385284424,0.5001046061515808,0.5403689742088318]","[0.0001,0.0001,0.0001,0.48,0.52,0.64,0.52,0.52]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5578749179840088,0.5015566349029541,0.4489845037460327,0.4826742708683014,0.5023541450500488,0.48260313272476196]","[0.0001,0.0001,0.49056605,0.5471698,0.6037736,0.4716981,0.509434,0.5283019]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5546083450317383,0.5054041147232056,0.451856791973114,0.4847261309623718,0.5010256171226501,0.48319146037101746]","[0.0001,0.0001,0.49056605,0.5471698,0.6037736,0.4716981,0.509434,0.5283019]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5557652115821838,0.5025256276130676,0.44733545184135437,0.48268359899520874,0.5003929734230042,0.4835604429244995]","[0.0001,0.0001,0.49056605,0.5471698,0.6037736,0.4716981,0.509434,0.5283019]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5554162859916687,0.5017290115356445,0.44918859004974365,0.48305636644363403,0.5011038184165955,0.4824201166629791]","[0.0001,0.0001,0.49056605,0.5471698,0.6037736,0.4716981,0.509434,0.5283019]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5088843703269958,0.5089694857597351,0.4934176206588745,0.4970262348651886,0.4949241280555725,0.493024617433548]","[0.0001,0.0001,0.525,0.575,0.5,0.475,0.8,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5107500553131104,0.5090599656105042,0.49888843297958374,0.4921729862689972,0.49226224422454834,0.4936032295227051]","[0.0001,0.0001,0.525,0.575,0.5,0.475,0.8,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5087271928787231,0.5098401308059692,0.49400120973587036,0.4945608973503113,0.4922925531864166,0.4968993365764618]","[0.0001,0.0001,0.525,0.575,0.5,0.475,0.8,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5099191665649414,0.5082792043685913,0.49937838315963745,0.4941219091415405,0.4935954809188843,0.49324047565460205]","[0.0001,0.0001,0.525,0.575,0.5,0.475,0.8,0.5]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.47724148631095886,0.5285770893096924,0.5277276039123535,0.5266113877296448,0.5109118819236755,0.5116645693778992]","[0.0001,0.0001,0.5365854,0.5609756,0.5121951,0.5365854,0.7804878,0.5121951]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.4747461974620819,0.5283790826797485,0.5262852907180786,0.5269615054130554,0.5095323324203491,0.5118162035942078]","[0.0001,0.0001,0.5365854,0.5609756,0.5121951,0.5365854,0.7804878,0.5121951]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.474666565656662,0.5258327722549438,0.5262361168861389,0.5274404883384705,0.5121962428092957,0.512779951095581]","[0.0001,0.0001,0.5365854,0.5609756,0.5121951,0.5365854,0.7804878,0.5121951]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.47643548250198364,0.5267658233642578,0.5265494585037231,0.5271690487861633,0.5148735642433167,0.5134922862052917]","[0.0001,0.0001,0.5365854,0.5609756,0.5121951,0.5365854,0.7804878,0.5121951]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5186182856559753,0.4847389757633209,0.5258904695510864,0.5001378059387207,0.5000289082527161,0.4840957224369049]","[0.0001,0.0001,0.5263158,0.47368422,0.84210527,0.5263158,0.5,0.5]"
